StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade
16,84,2,1,1,1,0,20,1,6,1,70,100,0,1,0
16,84,1,0,2,1,0,21,0,19,1,58,69,1,1,2
16,84,1,0,2,1,0,18,3,15,1,98,93,1,2,0
16,84,1,0,2,1,0,23,3,7,0,87,58,1,2,2
16,84,1,0,2,1,0,27,2,16,1,72,62,0,1,2
16,84,1,0,2,1,0,20,1,6,1,70,100,0,1,0
16,84,2,1,0,1,0,21,0,19,1,58,69,1,1,2
16,84,2,1,0,1,0,18,3,15,1,98,93,1,2,0
16,84,2,1,0,1,0,23,3,7,0,87,58,1,2,2
16,84,2,1,0,1,0,27,2,16,1,72,62,0,1,2
16,84,2,1,0,1,0,20,1,6,1,70,100,0,1,0
23,79,2,1,1,1,1,28,1,0,1,50,51,1,1,3
23,79,2,1,0,1,1,28,1,0,1,50,51,1,1,3
23,79,2,1,0,1,1,28,1,0,1,50,51,1,1,3
23,79,1,1,2,1,1,28,1,0,1,50,51,1,1,3
23,79,1,1,1,0,1,28,1,0,1,50,51,1,1,3
23,79,2,0,1,1,1,28,1,0,1,50,51,1,1,3
19,83,1,1,1,1,0,22,1,9,0,98,99,1,2,0
19,83,2,1,1,1,0,22,1,9,0,98,99,1,2,0
19,83,0,0,0,1,0,22,1,9,0,98,99,1,2,0
19,83,1,0,0,1,0,22,1,9,0,98,99,1,2,0
19,83,2,0,1,1,0,22,1,9,0,98,99,1,2,0
28,71,1,0,2,1,0,20,2,10,1,56,69,1,0,2
28,71,1,0,2,1,0,18,0,9,0,97,94,0,2,0
28,71,1,0,2,1,0,26,0,8,0,77,46,0,2,3
28,71,1,1,2,1,0,20,2,10,1,56,69,1,0,2
28,71,1,1,2,1,0,18,0,9,0,97,94,0,2,0
28,71,1,1,2,1,0,26,0,8,0,77,46,0,2,3
24,90,0,0,1,1,1,25,1,20,0,70,73,1,0,1
24,90,0,0,1,1,1,24,0,19,1,67,92,1,0,0
24,90,1,1,0,1,1,25,1,20,0,70,73,1,0,1
24,90,1,1,0,1,1,24,0,19,1,67,92,1,0,0
24,90,1,0,1,1,1,25,1,20,0,70,73,1,0,1
24,90,1,0,1,1,1,24,0,19,1,67,92,1,0,0
24,90,1,0,1,1,1,25,1,20,0,70,73,1,0,1
24,90,1,0,1,1,1,24,0,19,1,67,92,1,0,0
24,90,2,0,0,1,1,25,1,20,0,70,73,1,0,1
24,90,2,0,0,1,1,24,0,19,1,67,92,1,0,0
24,90,1,1,1,1,1,25,1,20,0,70,73,1,0,1
24,90,1,1,1,1,1,24,0,19,1,67,92,1,0,0
24,90,0,1,2,1,1,25,1,20,0,70,73,1,0,1
24,90,0,1,2,1,1,24,0,19,1,67,92,1,0,0
18,80,1,0,0,1,1,21,2,9,1,84,65,1,1,2
18,80,1,0,0,1,1,20,3,8,0,63,91,0,2,0
18,80,1,0,0,1,1,25,0,9,1,63,50,1,1,3
18,80,2,1,1,0,1,21,2,9,1,84,65,1,1,2
18,80,2,1,1,0,1,20,3,8,0,63,91,0,2,0
18,80,2,1,1,0,1,25,0,9,1,63,50,1,1,3
18,80,0,1,2,1,1,21,2,9,1,84,65,1,1,2
18,80,0,1,2,1,1,20,3,8,0,63,91,0,2,0
18,80,0,1,2,1,1,25,0,9,1,63,50,1,1,3
22,63,2,1,1,1,0,22,0,19,0,70,47,0,2,3
22,63,2,1,1,1,0,26,2,18,0,61,88,0,2,0
22,63,2,1,1,1,0,29,1,0,0,93,67,1,2,2
22,63,2,1,1,1,0,26,1,0,0,79,62,1,0,2
22,63,2,1,1,1,0,23,3,20,1,99,41,0,1,3
22,63,1,1,1,1,0,22,0,19,0,70,47,0,2,3
22,63,1,1,1,1,0,26,2,18,0,61,88,0,2,0
22,63,1,1,1,1,0,29,1,0,0,93,67,1,2,2
22,63,1,1,1,1,0,26,1,0,0,79,62,1,0,2
22,63,1,1,1,1,0,23,3,20,1,99,41,0,1,3
22,63,2,1,0,1,0,22,0,19,0,70,47,0,2,3
22,63,2,1,0,1,0,26,2,18,0,61,88,0,2,0
22,63,2,1,0,1,0,29,1,0,0,93,67,1,2,2
22,63,2,1,0,1,0,26,1,0,0,79,62,1,0,2
22,63,2,1,0,1,0,23,3,20,1,99,41,0,1,3
22,63,0,1,1,1,0,22,0,19,0,70,47,0,2,3
22,63,0,1,1,1,0,26,2,18,0,61,88,0,2,0
22,63,0,1,1,1,0,29,1,0,0,93,67,1,2,2
22,63,0,1,1,1,0,26,1,0,0,79,62,1,0,2
22,63,0,1,1,1,0,23,3,20,1,99,41,0,1,3
22,63,1,0,0,1,0,22,0,19,0,70,47,0,2,3
22,63,1,0,0,1,0,26,2,18,0,61,88,0,2,0
22,63,1,0,0,1,0,29,1,0,0,93,67,1,2,2
22,63,1,0,0,1,0,26,1,0,0,79,62,1,0,2
22,63,1,0,0,1,0,23,3,20,1,99,41,0,1,3
19,89,1,1,1,1,1,25,3,0,1,95,66,0,1,2
19,89,1,1,1,1,1,25,3,0,1,95,66,0,1,2
19,89,1,0,1,1,1,25,3,0,1,95,66,0,1,2
19,89,1,1,1,1,1,25,3,0,1,95,66,0,1,2
19,89,2,0,2,1,1,25,3,0,1,95,66,0,1,2
19,89,1,1,0,1,1,25,3,0,1,95,66,0,1,2
21,92,0,1,0,1,1,29,1,19,0,73,53,1,0,3
21,92,0,1,0,1,1,23,3,4,0,53,68,1,2,2
21,92,1,1,0,1,1,29,1,19,0,73,53,1,0,3
21,92,1,1,0,1,1,23,3,4,0,53,68,1,2,2
21,92,0,0,0,1,1,29,1,19,0,73,53,1,0,3
21,92,0,0,0,1,1,23,3,4,0,53,68,1,2,2
24,72,2,0,2,1,0,20,3,14,1,74,72,1,2,1
24,72,2,0,2,1,0,21,2,11,1,72,52,1,2,3
24,72,0,1,2,1,0,20,3,14,1,74,72,1,2,1
24,72,0,1,2,1,0,21,2,11,1,72,52,1,2,3
24,72,1,0,1,1,0,20,3,14,1,74,72,1,2,1
24,72,1,0,1,1,0,21,2,11,1,72,52,1,2,3
24,72,1,1,0,1,0,20,3,14,1,74,72,1,2,1
24,72,1,1,0,1,0,21,2,11,1,72,52,1,2,3
24,72,2,0,1,1,0,20,3,14,1,74,72,1,2,1
24,72,2,0,1,1,0,21,2,11,1,72,52,1,2,3
33,77,2,1,1,1,0,21,3,5,1,76,87,0,2,0
33,77,2,1,1,1,0,21,3,5,1,75,77,1,2,1
14,96,0,1,2,1,0,26,3,17,0,65,65,1,2,2
14,96,0,1,2,1,0,18,0,6,0,51,93,0,0,0
14,96,2,1,0,1,0,26,3,17,0,65,65,1,2,2
14,96,2,1,0,1,0,18,0,6,0,51,93,0,0,0
14,96,2,0,1,1,0,26,3,17,0,65,65,1,2,2
14,96,2,0,1,1,0,18,0,6,0,51,93,0,0,0
13,94,1,1,0,1,1,22,3,18,0,82,98,1,2,0
13,94,1,1,0,1,1,25,3,7,0,99,55,0,1,2
13,94,2,1,2,1,1,22,3,18,0,82,98,1,2,0
13,94,2,1,2,1,1,25,3,7,0,99,55,0,1,2
13,94,2,1,1,1,1,22,3,18,0,82,98,1,2,0
13,94,2,1,1,1,1,25,3,7,0,99,55,0,1,2
13,94,1,1,2,1,1,22,3,18,0,82,98,1,2,0
13,94,1,1,2,1,1,25,3,7,0,99,55,0,1,2
27,81,1,1,1,1,0,29,1,1,0,96,94,1,1,0
27,81,1,1,1,1,0,22,3,6,0,53,98,1,1,0
27,81,1,1,1,1,0,24,1,16,1,83,73,1,0,1
27,81,0,1,0,1,0,29,1,1,0,96,94,1,1,0
27,81,0,1,0,1,0,22,3,6,0,53,98,1,1,0
27,81,0,1,0,1,0,24,1,16,1,83,73,1,0,1
27,81,1,1,0,1,0,29,1,1,0,96,94,1,1,0
27,81,1,1,0,1,0,22,3,6,0,53,98,1,1,0
27,81,1,1,0,1,0,24,1,16,1,83,73,1,0,1
27,81,2,1,1,1,0,29,1,1,0,96,94,1,1,0
27,81,2,1,1,1,0,22,3,6,0,53,98,1,1,0
27,81,2,1,1,1,0,24,1,16,1,83,73,1,0,1
27,81,2,1,1,1,0,29,1,1,0,96,94,1,1,0
27,81,2,1,1,1,0,22,3,6,0,53,98,1,1,0
27,81,2,1,1,1,0,24,1,16,1,83,73,1,0,1
25,88,1,1,0,1,1,26,2,20,1,60,83,0,0,1
25,88,1,1,0,1,1,22,0,4,0,53,45,1,2,3
25,88,1,1,0,1,1,27,1,5,1,63,82,1,2,1
25,88,2,1,0,1,1,26,2,20,1,60,83,0,0,1
25,88,2,1,0,1,1,22,0,4,0,53,45,1,2,3
25,88,2,1,0,1,1,27,1,5,1,63,82,1,2,1
25,88,1,1,0,0,1,26,2,20,1,60,83,0,0,1
25,88,1,1,0,0,1,22,0,4,0,53,45,1,2,3
25,88,1,1,0,0,1,27,1,5,1,63,82,1,2,1
25,88,1,1,0,1,1,26,2,20,1,60,83,0,0,1
25,88,1,1,0,1,1,22,0,4,0,53,45,1,2,3
25,88,1,1,0,1,1,27,1,5,1,63,82,1,2,1
24,95,2,1,2,1,1,21,3,18,1,85,95,0,1,0
24,95,2,1,2,1,1,29,2,3,0,67,87,1,2,0
24,95,0,1,1,1,1,21,3,18,1,85,95,0,1,0
24,95,0,1,1,1,1,29,2,3,0,67,87,1,2,0
24,95,0,1,1,0,1,21,3,18,1,85,95,0,1,0
24,95,0,1,1,0,1,29,2,3,0,67,87,1,2,0
24,95,1,1,1,1,1,21,3,18,1,85,95,0,1,0
24,95,1,1,1,1,1,29,2,3,0,67,87,1,2,0
24,95,0,1,1,1,1,21,3,18,1,85,95,0,1,0
24,95,0,1,1,1,1,29,2,3,0,67,87,1,2,0
24,95,0,0,1,1,1,21,3,18,1,85,95,0,1,0
24,95,0,0,1,1,1,29,2,3,0,67,87,1,2,0
24,95,2,1,0,1,1,21,3,18,1,85,95,0,1,0
24,95,2,1,0,1,1,29,2,3,0,67,87,1,2,0
24,95,2,1,2,1,1,21,3,18,1,85,95,0,1,0
24,95,2,1,2,1,1,29,2,3,0,67,87,1,2,0
24,95,1,0,0,1,1,21,3,18,1,85,95,0,1,0
24,95,1,0,0,1,1,29,2,3,0,67,87,1,2,0
24,80,2,1,2,1,0,27,0,9,0,52,42,1,2,3
24,80,2,1,2,1,0,19,3,4,1,100,50,1,0,3
24,80,0,1,1,1,0,27,0,9,0,52,42,1,2,3
24,80,0,1,1,1,0,19,3,4,1,100,50,1,0,3
24,80,2,1,1,1,0,27,0,9,0,52,42,1,2,3
24,80,2,1,1,1,0,19,3,4,1,100,50,1,0,3
24,80,2,0,1,1,0,27,0,9,0,52,42,1,2,3
24,80,2,0,1,1,0,19,3,4,1,100,50,1,0,3
24,80,2,1,0,1,0,27,0,9,0,52,42,1,2,3
24,80,2,1,0,1,0,19,3,4,1,100,50,1,0,3
24,80,1,1,1,1,0,27,0,9,0,52,42,1,2,3
24,80,1,1,1,1,0,19,3,4,1,100,50,1,0,3
24,80,1,1,1,1,0,27,0,9,0,52,42,1,2,3
24,80,1,1,1,1,0,19,3,4,1,100,50,1,0,3
15,90,1,1,1,1,0,20,0,13,1,85,95,1,0,0
15,90,2,1,2,1,0,20,0,13,1,85,95,1,0,0
15,90,1,1,1,1,0,20,0,13,1,85,95,1,0,0
16,76,2,1,1,0,1,19,3,2,1,76,65,1,0,2
16,76,2,1,1,0,1,23,2,2,1,70,83,1,2,1
16,76,2,1,1,0,1,23,0,3,1,95,63,0,2,2
16,76,2,1,1,0,1,19,3,19,1,96,81,1,2,1
16,76,0,0,2,1,1,19,3,2,1,76,65,1,0,2
16,76,0,0,2,1,1,23,2,2,1,70,83,1,2,1
16,76,0,0,2,1,1,23,0,3,1,95,63,0,2,2
16,76,0,0,2,1,1,19,3,19,1,96,81,1,2,1
16,76,2,1,1,0,1,19,3,2,1,76,65,1,0,2
16,76,2,1,1,0,1,23,2,2,1,70,83,1,2,1
16,76,2,1,1,0,1,23,0,3,1,95,63,0,2,2
16,76,2,1,1,0,1,19,3,19,1,96,81,1,2,1
16,76,1,0,2,1,1,19,3,2,1,76,65,1,0,2
16,76,1,0,2,1,1,23,2,2,1,70,83,1,2,1
16,76,1,0,2,1,1,23,0,3,1,95,63,0,2,2
16,76,1,0,2,1,1,19,3,19,1,96,81,1,2,1
16,76,1,0,1,1,1,19,3,2,1,76,65,1,0,2
16,76,1,0,1,1,1,23,2,2,1,70,83,1,2,1
16,76,1,0,1,1,1,23,0,3,1,95,63,0,2,2
16,76,1,0,1,1,1,19,3,19,1,96,81,1,2,1
26,95,2,0,1,1,0,20,2,0,1,68,63,1,0,2
26,95,2,0,1,1,0,21,2,14,0,74,75,0,0,1
26,95,2,0,1,1,0,29,1,14,0,93,54,1,2,3
26,95,2,0,0,1,0,20,2,0,1,68,63,1,0,2
26,95,2,0,0,1,0,21,2,14,0,74,75,0,0,1
26,95,2,0,0,1,0,29,1,14,0,93,54,1,2,3
26,95,0,1,1,1,0,20,2,0,1,68,63,1,0,2
26,95,0,1,1,1,0,21,2,14,0,74,75,0,0,1
26,95,0,1,1,1,0,29,1,14,0,93,54,1,2,3
15,76,1,1,0,1,0,19,0,3,1,90,55,0,2,2
15,76,1,1,0,1,0,25,1,11,1,55,79,1,2,1
15,76,2,1,1,1,0,19,0,3,1,90,55,0,2,2
15,76,2,1,1,1,0,25,1,11,1,55,79,1,2,1
15,76,2,1,1,1,0,19,0,3,1,90,55,0,2,2
15,76,2,1,1,1,0,25,1,11,1,55,79,1,2,1
15,76,2,1,1,1,0,19,0,3,1,90,55,0,2,2
15,76,2,1,1,1,0,25,1,11,1,55,79,1,2,1
15,76,2,1,1,1,0,19,0,3,1,90,55,0,2,2
15,76,2,1,1,1,0,25,1,11,1,55,79,1,2,1
18,69,2,0,0,1,1,20,2,4,0,59,74,0,2,1
18,69,2,0,0,1,1,21,3,14,0,99,92,1,2,0
18,69,2,0,0,1,1,28,2,5,1,80,94,1,0,0
18,69,2,0,0,1,1,27,0,1,0,53,78,1,0,1
18,69,2,0,0,1,1,20,2,5,0,66,85,0,0,0
18,69,1,1,1,1,1,20,2,4,0,59,74,0,2,1
18,69,1,1,1,1,1,21,3,14,0,99,92,1,2,0
18,69,1,1,1,1,1,28,2,5,1,80,94,1,0,0
18,69,1,1,1,1,1,27,0,1,0,53,78,1,0,1
18,69,1,1,1,1,1,20,2,5,0,66,85,0,0,0
18,69,2,1,2,1,1,20,2,4,0,59,74,0,2,1
18,69,2,1,2,1,1,21,3,14,0,99,92,1,2,0
18,69,2,1,2,1,1,28,2,5,1,80,94,1,0,0
18,69,2,1,2,1,1,27,0,1,0,53,78,1,0,1
18,69,2,1,2,1,1,20,2,5,0,66,85,0,0,0
18,69,1,1,1,1,1,20,2,4,0,59,74,0,2,1
18,69,1,1,1,1,1,21,3,14,0,99,92,1,2,0
18,69,1,1,1,1,1,28,2,5,1,80,94,1,0,0
18,69,1,1,1,1,1,27,0,1,0,53,78,1,0,1
18,69,1,1,1,1,1,20,2,5,0,66,85,0,0,0
18,69,2,1,0,1,1,20,2,4,0,59,74,0,2,1
18,69,2,1,0,1,1,21,3,14,0,99,92,1,2,0
18,69,2,1,0,1,1,28,2,5,1,80,94,1,0,0
18,69,2,1,0,1,1,27,0,1,0,53,78,1,0,1
18,69,2,1,0,1,1,20,2,5,0,66,85,0,0,0
18,69,0,1,0,1,1,20,2,4,0,59,74,0,2,1
18,69,0,1,0,1,1,21,3,14,0,99,92,1,2,0
18,69,0,1,0,1,1,28,2,5,1,80,94,1,0,0
18,69,0,1,0,1,1,27,0,1,0,53,78,1,0,1
18,69,0,1,0,1,1,20,2,5,0,66,85,0,0,0
18,69,1,1,1,1,1,20,2,4,0,59,74,0,2,1
18,69,1,1,1,1,1,21,3,14,0,99,92,1,2,0
18,69,1,1,1,1,1,28,2,5,1,80,94,1,0,0
18,69,1,1,1,1,1,27,0,1,0,53,78,1,0,1
18,69,1,1,1,1,1,20,2,5,0,66,85,0,0,0
18,69,0,0,1,1,1,20,2,4,0,59,74,0,2,1
18,69,0,0,1,1,1,21,3,14,0,99,92,1,2,0
18,69,0,0,1,1,1,28,2,5,1,80,94,1,0,0
18,69,0,0,1,1,1,27,0,1,0,53,78,1,0,1
18,69,0,0,1,1,1,20,2,5,0,66,85,0,0,0
18,69,0,1,0,1,1,20,2,4,0,59,74,0,2,1
18,69,0,1,0,1,1,21,3,14,0,99,92,1,2,0
18,69,0,1,0,1,1,28,2,5,1,80,94,1,0,0
18,69,0,1,0,1,1,27,0,1,0,53,78,1,0,1
18,69,0,1,0,1,1,20,2,5,0,66,85,0,0,0
22,74,2,1,0,1,0,24,0,0,1,57,70,1,2,1
22,74,2,1,0,1,0,25,0,7,0,98,81,0,2,1
22,74,0,1,0,1,0,24,0,0,1,57,70,1,2,1
22,74,0,1,0,1,0,25,0,7,0,98,81,0,2,1
22,74,0,0,1,1,0,24,0,0,1,57,70,1,2,1
22,74,0,0,1,1,0,25,0,7,0,98,81,0,2,1
22,74,2,1,1,1,0,24,0,0,1,57,70,1,2,1
22,74,2,1,1,1,0,25,0,7,0,98,81,0,2,1
22,74,2,1,2,1,0,24,0,0,1,57,70,1,2,1
22,74,2,1,2,1,0,25,0,7,0,98,81,0,2,1
21,90,1,1,0,1,1,27,1,5,1,75,43,1,0,3
21,90,1,1,0,1,1,24,2,8,0,95,59,1,2,2
21,90,1,1,0,1,1,29,0,10,0,58,68,0,1,2
21,90,1,1,0,1,1,19,1,4,1,72,42,0,1,3
21,90,1,1,0,1,1,27,1,5,1,75,43,1,0,3
21,90,1,1,0,1,1,24,2,8,0,95,59,1,2,2
21,90,1,1,0,1,1,29,0,10,0,58,68,0,1,2
21,90,1,1,0,1,1,19,1,4,1,72,42,0,1,3
21,90,1,1,1,1,1,27,1,5,1,75,43,1,0,3
21,90,1,1,1,1,1,24,2,8,0,95,59,1,2,2
21,90,1,1,1,1,1,29,0,10,0,58,68,0,1,2
21,90,1,1,1,1,1,19,1,4,1,72,42,0,1,3
21,90,1,1,2,1,1,27,1,5,1,75,43,1,0,3
21,90,1,1,2,1,1,24,2,8,0,95,59,1,2,2
21,90,1,1,2,1,1,29,0,10,0,58,68,0,1,2
21,90,1,1,2,1,1,19,1,4,1,72,42,0,1,3
21,90,2,1,1,1,1,27,1,5,1,75,43,1,0,3
21,90,2,1,1,1,1,24,2,8,0,95,59,1,2,2
21,90,2,1,1,1,1,29,0,10,0,58,68,0,1,2
21,90,2,1,1,1,1,19,1,4,1,72,42,0,1,3
21,70,2,1,1,1,1,23,1,9,1,68,56,1,2,2
21,70,2,0,1,1,1,23,1,9,1,68,56,1,2,2
21,70,1,1,2,1,1,23,1,9,1,68,56,1,2,2
21,70,0,0,1,1,1,23,1,9,1,68,56,1,2,2
21,70,2,0,1,1,1,23,1,9,1,68,56,1,2,2
21,70,0,1,1,1,1,23,1,9,1,68,56,1,2,2
21,70,1,0,1,1,1,23,1,9,1,68,56,1,2,2
21,70,1,0,0,1,1,23,1,9,1,68,56,1,2,2
21,70,1,1,1,1,1,23,1,9,1,68,56,1,2,2
21,70,0,0,0,1,1,23,1,9,1,68,56,1,2,2
21,70,0,1,1,0,1,23,1,9,1,68,56,1,2,2
17,75,2,1,1,0,1,22,1,16,1,67,40,1,0,3
17,75,1,1,0,1,1,22,1,16,1,67,40,1,0,3
17,75,0,1,1,1,1,22,1,16,1,67,40,1,0,3
21,99,1,0,2,1,1,29,3,16,1,55,87,1,2,0
21,99,1,0,2,1,1,22,1,20,1,90,51,1,1,3
21,99,1,0,2,1,1,20,0,15,1,100,52,1,0,3
21,99,1,0,2,1,1,28,3,3,1,77,59,1,2,2
21,99,0,0,2,1,1,29,3,16,1,55,87,1,2,0
21,99,0,0,2,1,1,22,1,20,1,90,51,1,1,3
21,99,0,0,2,1,1,20,0,15,1,100,52,1,0,3
21,99,0,0,2,1,1,28,3,3,1,77,59,1,2,2
21,99,1,1,1,0,1,29,3,16,1,55,87,1,2,0
21,99,1,1,1,0,1,22,1,20,1,90,51,1,1,3
21,99,1,1,1,0,1,20,0,15,1,100,52,1,0,3
21,99,1,1,1,0,1,28,3,3,1,77,59,1,2,2
21,99,1,1,2,1,1,29,3,16,1,55,87,1,2,0
21,99,1,1,2,1,1,22,1,20,1,90,51,1,1,3
21,99,1,1,2,1,1,20,0,15,1,100,52,1,0,3
21,99,1,1,2,1,1,28,3,3,1,77,59,1,2,2
12,63,2,1,0,1,0,26,3,17,1,51,73,1,2,1
12,63,1,0,0,1,0,26,3,17,1,51,73,1,2,1
19,84,1,1,2,1,1,29,0,13,0,75,57,1,1,2
19,84,1,1,2,1,1,28,1,6,0,71,99,1,2,0
19,84,0,1,1,1,1,29,0,13,0,75,57,1,1,2
19,84,0,1,1,1,1,28,1,6,0,71,99,1,2,0
19,84,1,0,0,1,1,29,0,13,0,75,57,1,1,2
19,84,1,0,0,1,1,28,1,6,0,71,99,1,2,0
19,84,2,1,0,1,1,29,0,13,0,75,57,1,1,2
19,84,2,1,0,1,1,28,1,6,0,71,99,1,2,0
19,84,1,1,1,1,1,29,0,13,0,75,57,1,1,2
19,84,1,1,1,1,1,28,1,6,0,71,99,1,2,0
19,84,1,0,2,1,1,29,0,13,0,75,57,1,1,2
19,84,1,0,2,1,1,28,1,6,0,71,99,1,2,0
19,84,1,1,1,1,1,29,0,13,0,75,57,1,1,2
19,84,1,1,1,1,1,28,1,6,0,71,99,1,2,0
19,84,1,1,1,1,1,29,0,13,0,75,57,1,1,2
19,84,1,1,1,1,1,28,1,6,0,71,99,1,2,0
22,84,1,0,1,0,1,26,2,13,1,85,92,0,0,0
22,84,1,0,1,0,1,22,1,16,1,68,87,1,0,0
22,84,1,0,1,0,1,20,1,2,1,78,48,1,1,3
22,84,1,0,1,0,1,29,3,12,1,66,89,1,2,0
22,84,1,0,1,1,1,26,2,13,1,85,92,0,0,0
22,84,1,0,1,1,1,22,1,16,1,68,87,1,0,0
22,84,1,0,1,1,1,20,1,2,1,78,48,1,1,3
22,84,1,0,1,1,1,29,3,12,1,66,89,1,2,0
22,84,1,1,1,1,1,26,2,13,1,85,92,0,0,0
22,84,1,1,1,1,1,22,1,16,1,68,87,1,0,0
22,84,1,1,1,1,1,20,1,2,1,78,48,1,1,3
22,84,1,1,1,1,1,29,3,12,1,66,89,1,2,0
22,84,1,1,1,1,1,26,2,13,1,85,92,0,0,0
22,84,1,1,1,1,1,22,1,16,1,68,87,1,0,0
22,84,1,1,1,1,1,20,1,2,1,78,48,1,1,3
22,84,1,1,1,1,1,29,3,12,1,66,89,1,2,0
22,84,2,1,1,1,1,26,2,13,1,85,92,0,0,0
22,84,2,1,1,1,1,22,1,16,1,68,87,1,0,0
22,84,2,1,1,1,1,20,1,2,1,78,48,1,1,3
22,84,2,1,1,1,1,29,3,12,1,66,89,1,2,0
22,84,1,0,1,1,1,26,2,13,1,85,92,0,0,0
22,84,1,0,1,1,1,22,1,16,1,68,87,1,0,0
22,84,1,0,1,1,1,20,1,2,1,78,48,1,1,3
22,84,1,0,1,1,1,29,3,12,1,66,89,1,2,0
29,77,2,0,1,1,1,24,3,6,0,71,94,1,2,0
29,77,0,1,0,1,1,24,3,6,0,71,94,1,2,0
29,77,1,1,1,1,1,24,3,6,0,71,94,1,2,0
25,77,0,1,2,0,0,29,2,13,1,71,59,1,0,2
25,77,0,1,2,0,0,22,3,11,1,70,85,1,1,0
25,77,1,1,1,1,0,29,2,13,1,71,59,1,0,2
25,77,1,1,1,1,0,22,3,11,1,70,85,1,1,0
25,77,0,0,0,1,0,29,2,13,1,71,59,1,0,2
25,77,0,0,0,1,0,22,3,11,1,70,85,1,1,0
19,62,1,0,0,1,1,18,1,20,0,95,98,1,2,0
19,62,1,0,0,1,1,22,2,16,1,82,66,0,2,2
19,62,0,0,2,1,1,18,1,20,0,95,98,1,2,0
19,62,0,0,2,1,1,22,2,16,1,82,66,0,2,2
19,62,1,0,0,1,1,18,1,20,0,95,98,1,2,0
19,62,1,0,0,1,1,22,2,16,1,82,66,0,2,2
19,62,2,1,1,1,1,18,1,20,0,95,98,1,2,0
19,62,2,1,1,1,1,22,2,16,1,82,66,0,2,2
19,62,1,0,0,1,1,18,1,20,0,95,98,1,2,0
19,62,1,0,0,1,1,22,2,16,1,82,66,0,2,2
19,62,1,1,2,1,1,18,1,20,0,95,98,1,2,0
19,62,1,1,2,1,1,22,2,16,1,82,66,0,2,2
19,62,1,1,0,1,1,18,1,20,0,95,98,1,2,0
19,62,1,1,0,1,1,22,2,16,1,82,66,0,2,2
20,66,1,0,2,1,0,25,3,9,1,85,98,0,2,0
20,66,2,0,1,1,0,25,3,9,1,85,98,0,2,0
20,66,1,1,0,1,0,25,3,9,1,85,98,0,2,0
20,66,2,1,2,1,0,25,3,9,1,85,98,0,2,0
20,66,0,0,0,1,0,25,3,9,1,85,98,0,2,0
20,66,0,1,1,1,0,25,3,9,1,85,98,0,2,0
20,66,1,1,0,1,0,25,3,9,1,85,98,0,2,0
18,64,1,1,2,1,1,26,2,14,1,52,94,0,1,0
18,64,1,1,2,1,1,26,3,16,1,65,72,1,2,1
18,64,1,1,2,1,1,25,1,0,1,57,99,1,1,0
18,64,1,1,2,1,1,28,2,12,1,96,60,1,2,2
18,64,0,1,0,1,1,26,2,14,1,52,94,0,1,0
18,64,0,1,0,1,1,26,3,16,1,65,72,1,2,1
18,64,0,1,0,1,1,25,1,0,1,57,99,1,1,0
18,64,0,1,0,1,1,28,2,12,1,96,60,1,2,2
18,64,0,1,0,1,1,26,2,14,1,52,94,0,1,0
18,64,0,1,0,1,1,26,3,16,1,65,72,1,2,1
18,64,0,1,0,1,1,25,1,0,1,57,99,1,1,0
18,64,0,1,0,1,1,28,2,12,1,96,60,1,2,2
18,64,2,0,1,1,1,26,2,14,1,52,94,0,1,0
18,64,2,0,1,1,1,26,3,16,1,65,72,1,2,1
18,64,2,0,1,1,1,25,1,0,1,57,99,1,1,0
18,64,2,0,1,1,1,28,2,12,1,96,60,1,2,2
18,64,1,1,2,1,1,26,2,14,1,52,94,0,1,0
18,64,1,1,2,1,1,26,3,16,1,65,72,1,2,1
18,64,1,1,2,1,1,25,1,0,1,57,99,1,1,0
18,64,1,1,2,1,1,28,2,12,1,96,60,1,2,2
18,64,1,1,1,1,1,26,2,14,1,52,94,0,1,0
18,64,1,1,1,1,1,26,3,16,1,65,72,1,2,1
18,64,1,1,1,1,1,25,1,0,1,57,99,1,1,0
18,64,1,1,1,1,1,28,2,12,1,96,60,1,2,2
18,64,1,1,1,1,1,26,2,14,1,52,94,0,1,0
18,64,1,1,1,1,1,26,3,16,1,65,72,1,2,1
18,64,1,1,1,1,1,25,1,0,1,57,99,1,1,0
18,64,1,1,1,1,1,28,2,12,1,96,60,1,2,2
18,64,1,0,1,1,1,26,2,14,1,52,94,0,1,0
18,64,1,0,1,1,1,26,3,16,1,65,72,1,2,1
18,64,1,0,1,1,1,25,1,0,1,57,99,1,1,0
18,64,1,0,1,1,1,28,2,12,1,96,60,1,2,2
18,64,1,1,1,1,1,26,2,14,1,52,94,0,1,0
18,64,1,1,1,1,1,26,3,16,1,65,72,1,2,1
18,64,1,1,1,1,1,25,1,0,1,57,99,1,1,0
18,64,1,1,1,1,1,28,2,12,1,96,60,1,2,2
18,64,1,1,1,1,1,26,2,14,1,52,94,0,1,0
18,64,1,1,1,1,1,26,3,16,1,65,72,1,2,1
18,64,1,1,1,1,1,25,1,0,1,57,99,1,1,0
18,64,1,1,1,1,1,28,2,12,1,96,60,1,2,2
18,64,2,1,0,1,1,26,2,14,1,52,94,0,1,0
18,64,2,1,0,1,1,26,3,16,1,65,72,1,2,1
